vtx,cx,cy,cz,hx,hy,hz,fx,fy,fz
6025,0,0,0,-0.000877113,-0.0224342,0.00669474,-0.000877113,-0.0224342,0.00669474
6026,0,0,0,-0.00403366,-0.00725849,-0.00295137,-0.00403366,-0.00725849,-0.00295137
6027,0,0,0,-0.00475919,0.0125987,0.027896,-0.00475919,0.0125987,0.027896
6028,0,0,0,-0.00696206,0.00506051,0.00277127,-0.00696206,0.00506051,0.00277127
6029,0,0,0,-0.00632228,-0.0306062,-0.0125179,-0.00632228,-0.0306062,-0.0125179
6030,0,0,0,-0.006777,-0.00216426,-0.00399051,-0.006777,-0.00216426,-0.00399051
6031,0,0,0,-0.00682062,-0.00445651,-0.0141338,-0.00682062,-0.00445651,-0.0141338
6032,0,0,0,-0.00274084,0.00615654,0.00995303,-0.00274084,0.00615654,0.00995303
6033,0,0,0,-0.00709571,0.00278972,-0.000597999,-0.00709571,0.00278972,-0.000597999
6034,0,0,0,-0.00790662,0.00825976,0.000388707,-0.00790662,0.00825976,0.000388707
6035,0,0,0,-0.0262312,0.0083575,-0.00839067,-0.0262312,0.0083575,-0.00839067
6036,0,0,0,0.00362375,0.00233191,0.0139431,0.00362375,0.00233191,0.0139431
6037,0,0,0,-0.0138428,0.006446,-0.000130267,-0.0138428,0.006446,-0.000130267
6038,0,0,0,-0.00126361,-0.0163092,-0.00932027,-0.00126361,-0.0163092,-0.00932027
6039,0,0,0,-0.00698431,-0.0167064,0.0070139,-0.00698431,-0.0167064,0.0070139
6040,0,0,0,-0.00407379,0.00072624,-0.000468961,-0.00407379,0.00072624,-0.000468961
6041,0,0,0,-0.00573264,0.000582553,-0.00140474,-0.00573264,0.000582553,-0.00140474
6042,0,0,0,0.0168185,-0.0101661,0.0164947,0.0168185,-0.0101661,0.0164947
6043,0,0,0,0.0060375,-0.00477969,0.00709525,0.0060375,-0.00477969,0.00709525
6044,0,0,0,-0.00191148,0.0182978,0.0149988,-0.00191148,0.0182978,0.0149988
6045,0,0,0,0.0167665,-0.039377,0.00747763,0.0167665,-0.039377,0.00747763
6046,0,0,0,-0.0282358,0.0229083,0.00266628,-0.0282358,0.0229083,0.00266628
6047,0,0,0,-0.00763394,0.00674272,0.00976428,-0.00763394,0.00674272,0.00976428
6048,0,0,0,-0.024396,0.0076921,-0.00230896,-0.024396,0.0076921,-0.00230896
6049,0,0,0,-0.00743475,0.00764262,-0.00242118,-0.00743475,0.00764262,-0.00242118
6050,0,0,0,-0.0111344,0.0116963,0.00414836,-0.0111344,0.0116963,0.00414836
6051,0,0,0,-0.00870099,0.011766,-0.00263276,-0.00870099,0.011766,-0.00263276
6052,0,0,0,0.00120488,0.0130071,0.0136193,0.00120488,0.0130071,0.0136193
6053,0,0,0,-0.0163343,0.0110902,-0.0093718,-0.0163343,0.0110902,-0.0093718
6054,0,0,0,0.0111855,-0.00664948,0.00165919,0.0111855,-0.00664948,0.00165919
6055,0,0,0,0.0389677,-0.00041324,0.00835851,0.0389677,-0.00041324,0.00835851
6056,0,0,0,-0.00434993,0.00221163,-0.00058634,-0.00434993,0.00221163,-0.00058634
6057,0,0,0,-0.00528617,0.0023089,-0.000835858,-0.00528617,0.0023089,-0.000835858
6058,0,0,0,-0.00395868,0.000861401,-0.000439282,-0.00395868,0.000861401,-0.000439282
6059,0,0,0,0.0179238,-0.0211102,0.000883414,0.0179238,-0.0211102,0.000883414
6060,0,0,0,-0.00250699,-0.0106795,-0.00431775,-0.00250699,-0.0106795,-0.00431775
6061,0,0,0,-0.0102187,-0.0263999,-0.000450506,-0.0102187,-0.0263999,-0.000450506
6062,0,0,0,-0.004065,0.0008464,-0.000504851,-0.004065,0.0008464,-0.000504851
6063,0,0,0,-0.0032719,0.00105415,-0.000150379,-0.0032719,0.00105415,-0.000150379
6064,0,0,0,0.00917758,-0.022476,-0.011281,0.00917758,-0.022476,-0.011281
6065,0,0,0,-0.00938896,0.00299906,-0.00580316,-0.00938896,0.00299906,-0.00580316
6066,0,0,0,-0.0103162,-0.00537723,-0.00149175,-0.0103162,-0.00537723,-0.00149175
6067,0,0,0,-0.00988272,-0.00826616,-0.000675118,-0.00988272,-0.00826616,-0.000675118
6068,0,0,0,-0.00707984,-0.00447752,-0.000837939,-0.00707984,-0.00447752,-0.000837939
6069,0,0,0,-0.00550734,-0.00275392,-5.89566e-05,-0.00550734,-0.00275392,-5.89566e-05
6070,0,0,0,-0.0136717,0.0298675,-0.00897328,-0.0136717,0.0298675,-0.00897328
6071,0,0,0,-0.0146126,0.0269596,-0.00770909,-0.0146126,0.0269596,-0.00770909
6072,0,0,0,-0.00570424,0.0158149,0.00178131,-0.00570424,0.0158149,0.00178131
6073,0,0,0,-0.0190315,0.016043,-0.00242889,-0.0190315,0.016043,-0.00242889
6074,0,0,0,-0.00875584,0.0050275,-0.00671424,-0.00875584,0.0050275,-0.00671424
